,Date,Bulletin,Obs Code,Residual RA,Residual Dec,Diagonal Residual
3329,4/23/2021,2021-H124,H01,0.1,0.2,0.223606797749979
3330,4/23/2021,2021-H124,G96,2.2,1.4,2.6076809620810595
3331,4/23/2021,2021-H124,J95,0.5,0.2,0.5385164807134505
3332,4/23/2021,2021-H124,I52,0.1,1.2,1.2041594578792296
3333,4/23/2021,2021-H124,I52,0.0,0.1,0.1
3334,4/23/2021,2021-H124,J95,0.1,0.4,0.4123105625617661
3335,4/23/2021,2021-H124,I52,1.0,0.6,1.16619037896906
3336,4/23/2021,2021-H124,I52,0.1,0.3,0.31622776601683794
3337,4/23/2021,2021-H124,204,0.2,0.2,0.28284271247461906
3338,4/23/2021,2021-H124,I52,0.7,0.1,0.7071067811865475
3339,4/23/2021,2021-H124,I52,0.2,0.1,0.223606797749979
3340,4/23/2021,2021-H124,204,0.3,0.0,0.3
3341,4/23/2021,2021-H124,654,0.2,0.2,0.28284271247461906
3342,4/23/2021,2021-H124,I52,0.2,0.2,0.28284271247461906
3343,4/23/2021,2021-H124,204,0.1,0.2,0.223606797749979
3344,4/23/2021,2021-H124,654,0.0,0.0,0.0
3345,4/23/2021,2021-H124,I52,0.2,0.2,0.28284271247461906
3346,4/23/2021,2021-H124,Z99,0.1,0.0,0.1
3347,4/23/2021,2021-H124,654,0.1,0.2,0.223606797749979
3348,4/23/2021,2021-H124,I52,0.1,0.2,0.223606797749979
3349,4/23/2021,2021-H124,Z99,0.6,0.0,0.6
3350,4/23/2021,2021-H124,654,0.1,0.2,0.223606797749979
3351,4/23/2021,2021-H124,I52,0.4,0.1,0.4123105625617661
3352,4/23/2021,2021-H124,Z99,0.5,0.2,0.5385164807134505
3353,4/23/2021,2021-H124,033,0.0,0.4,0.4
3354,4/23/2021,2021-H124,I52,0.3,0.0,0.3
3355,4/23/2021,2021-H124,K38,0.2,0.3,0.36055512754639896
3356,4/23/2021,2021-H124,033,0.2,0.1,0.223606797749979
3357,4/23/2021,2021-H124,I52,0.2,0.1,0.223606797749979
3358,4/23/2021,2021-H124,K38,1.1,1.2,1.6278820596099708
3359,4/23/2021,2021-H124,033,0.1,0.1,0.14142135623730953
3360,4/23/2021,2021-H124,I52,0.0,0.3,0.3
3361,4/23/2021,2021-H124,H21,0.6,0.3,0.6708203932499369
3362,4/23/2021,2021-H124,033,0.1,0.1,0.14142135623730953
3363,4/23/2021,2021-H124,A17,0.3,0.4,0.5
3364,4/23/2021,2021-H124,H21,0.4,0.2,0.447213595499958
3365,4/23/2021,2021-H124,033,0.1,0.0,0.1
3366,4/23/2021,2021-H124,A17,0.8,0.4,0.894427190999916
3367,4/23/2021,2021-H124,H21,0.4,0.4,0.5656854249492381
3368,4/23/2021,2021-H124,104,0.7,0.1,0.7071067811865475
3369,4/23/2021,2021-H124,A17,0.9,0.3,0.9486832980505138
3370,4/23/2021,2021-H124,H01,0.1,0.2,0.223606797749979
3371,4/23/2021,2021-H124,104,0.0,0.1,0.1
3372,4/23/2021,2021-H124,A17,0.1,0.5,0.5099019513592785
3373,4/23/2021,2021-H124,H01,0.2,0.2,0.28284271247461906
3374,5/5/2021,2021-J63 ,U68,9.3,6.4,11.289375536317321
3375,5/5/2021,2021-J63 ,J95,2.4,0.7,2.5
3376,5/5/2021,2021-J63 ,654,0.3,0.1,0.31622776601683794
3377,5/5/2021,2021-J63 ,U68,9.5,6.4,11.45469336123844
3378,5/5/2021,2021-J63 ,734,1.5,0.0,1.5
3379,5/5/2021,2021-J63 ,734,1.2,0.7,1.3892443989449805
3380,5/5/2021,2021-J63 ,U68,0.2,0.1,0.223606797749979
3381,5/5/2021,2021-J63 ,734,0.4,0.8,0.894427190999916
3382,5/5/2021,2021-J63 ,734,0.5,0.3,0.58309518948453
3383,5/5/2021,2021-J63 ,U68,1.2,0.8,1.4422205101855958
3384,5/5/2021,2021-J63 ,H01,0.1,0.2,0.223606797749979
3385,5/5/2021,2021-J63 ,734,0.7,0.4,0.8062257748298549
3386,5/5/2021,2021-J63 ,U68,1.0,0.1,1.004987562112089
3387,5/5/2021,2021-J63 ,H36,0.8,1.6,1.788854381999832
3388,5/5/2021,2021-J63 ,I52,0.0,0.2,0.2
3389,5/5/2021,2021-J63 ,U68,0.5,0.4,0.6403124237432849
3390,5/5/2021,2021-J63 ,H01,0.1,0.1,0.14142135623730953
3391,5/5/2021,2021-J63 ,I52,0.2,0.0,0.2
3392,5/5/2021,2021-J63 ,U68,0.0,0.6,0.6
3393,5/5/2021,2021-J63 ,H01,0.0,0.2,0.2
3394,5/5/2021,2021-J63 ,I52,0.1,0.3,0.31622776601683794
3395,5/5/2021,2021-J63 ,U68,0.9,0.5,1.0295630140987
3396,5/5/2021,2021-J63 ,H36,1.0,0.4,1.077032961426901
3397,5/5/2021,2021-J63 ,I52,0.1,0.1,0.14142135623730953
3398,5/5/2021,2021-J63 ,J95,3.1,0.8,3.2015621187164247
3399,5/5/2021,2021-J63 ,H01,0.1,0.2,0.223606797749979
3400,5/5/2021,2021-J63 ,654,0.2,0.4,0.447213595499958
3401,5/5/2021,2021-J63 ,J95,3.0,0.6,3.059411708155671
3402,5/5/2021,2021-J63 ,H36,0.4,0.0,0.4
3403,5/5/2021,2021-J63 ,654,0.1,0.3,0.31622776601683794
3404,5/6/2021,2021-J65 ,G96,0.0,0.0,0.0
3405,5/6/2021,2021-J65 ,L01,0.6,0.1,0.6082762530298219
3406,5/6/2021,2021-J65 ,I52,0.5,0.0,0.5
3407,5/6/2021,2021-J65 ,G96,0.6,0.3,0.6708203932499369
3408,5/6/2021,2021-J65 ,L01,0.5,0.1,0.5099019513592785
3409,5/6/2021,2021-J65 ,U55,0.7,1.9,2.0248456731316584
3410,5/6/2021,2021-J65 ,G96,0.2,0.0,0.2
3411,5/6/2021,2021-J65 ,H36,0.8,0.4,0.894427190999916
3412,5/6/2021,2021-J65 ,I52,0.3,0.3,0.4242640687119285
3413,5/6/2021,2021-J65 ,I52,1.2,0.5,1.3
3414,5/6/2021,2021-J65 ,H01,0.0,0.1,0.1
3415,5/6/2021,2021-J65 ,654,0.2,0.1,0.223606797749979
3416,5/6/2021,2021-J65 ,I52,0.7,0.3,0.7615773105863908
3417,5/6/2021,2021-J65 ,H01,0.2,0.1,0.223606797749979
3418,5/6/2021,2021-J65 ,654,0.2,0.1,0.223606797749979
3419,5/6/2021,2021-J65 ,I52,1.1,0.7,1.3038404810405297
3420,5/6/2021,2021-J65 ,H36,0.9,0.7,1.140175425099138
3421,5/6/2021,2021-J65 ,G96,0.0,0.5,0.5
3422,5/6/2021,2021-J65 ,I52,1.0,0.2,1.019803902718557
3423,5/6/2021,2021-J65 ,H36,0.8,1.0,1.2806248474865698
3424,5/6/2021,2021-J65 ,G96,0.1,0.1,0.14142135623730953
3425,5/6/2021,2021-J65 ,I52,0.8,0.3,0.8544003745317532
3426,5/6/2021,2021-J65 ,H01,0.2,0.0,0.2
3427,5/6/2021,2021-J65 ,654,0.4,0.3,0.5
3428,5/6/2021,2021-J65 ,I52,0.5,0.4,0.6403124237432849
3429,5/6/2021,2021-J65 ,H01,0.5,0.2,0.5385164807134505
3430,5/6/2021,2021-J65 ,G96,0.1,0.1,0.14142135623730953
3431,5/6/2021,2021-J65 ,I52,0.9,0.1,0.9055385138137417
3432,5/6/2021,2021-J65 ,858,0.1,0.3,0.31622776601683794
3433,5/6/2021,2021-J65 ,204,0.3,0.1,0.31622776601683794
3434,5/6/2021,2021-J65 ,I52,1.0,0.1,1.004987562112089
3435,5/6/2021,2021-J65 ,858,0.0,0.5,0.5
3436,5/6/2021,2021-J65 ,I93,0.6,0.1,0.6082762530298219
3437,5/6/2021,2021-J65 ,J95,0.2,0.1,0.223606797749979
3438,5/6/2021,2021-J65 ,858,0.3,0.3,0.4242640687119285
3439,5/6/2021,2021-J65 ,204,0.1,0.2,0.223606797749979
3440,5/6/2021,2021-J65 ,J95,0.2,0.2,0.28284271247461906
3441,5/6/2021,2021-J65 ,734,0.3,0.6,0.6708203932499369
3442,5/6/2021,2021-J65 ,I93,0.0,0.0,0.0
3443,5/6/2021,2021-J65 ,J95,0.3,0.1,0.31622776601683794
3444,5/6/2021,2021-J65 ,734,0.3,0.7,0.7615773105863908
3445,5/6/2021,2021-J65 ,B49,0.6,0.3,0.6708203932499369
3446,5/6/2021,2021-J65 ,L01,0.5,0.2,0.5385164807134505
3447,5/6/2021,2021-J65 ,734,0.2,0.2,0.28284271247461906
3448,5/6/2021,2021-J65 ,B49,0.7,0.7,0.9899494936611665
3449,5/6/2021,2021-J65 ,L01,0.1,0.5,0.5099019513592785
3450,5/6/2021,2021-J65 ,734,0.4,0.8,0.894427190999916
3451,5/6/2021,2021-J65 ,I93,0.1,0.2,0.223606797749979
3452,5/6/2021,2021-J65 ,L01,0.3,0.6,0.6708203932499369
3453,5/6/2021,2021-J65 ,U55,1.1,1.5,1.8601075237738274
3454,5/6/2021,2021-J66 ,G96,0.2,0.2,0.28284271247461906
3455,5/6/2021,2021-J66 ,L01,0.4,0.4,0.5656854249492381
3456,5/6/2021,2021-J66 ,734,0.2,0.0,0.2
3457,5/6/2021,2021-J66 ,G96,0.3,0.7,0.7615773105863908
3458,5/6/2021,2021-J66 ,H01,0.3,0.2,0.36055512754639896
3459,5/6/2021,2021-J66 ,I52,0.9,0.3,0.9486832980505138
3460,5/6/2021,2021-J66 ,G96,0.2,1.0,1.019803902718557
3461,5/6/2021,2021-J66 ,H01,0.1,0.1,0.14142135623730953
3462,5/6/2021,2021-J66 ,I52,0.2,0.2,0.28284271247461906
3463,5/6/2021,2021-J66 ,G96,0.5,0.2,0.5385164807134505
3464,5/6/2021,2021-J66 ,H01,0.1,0.1,0.14142135623730953
3465,5/6/2021,2021-J66 ,734,1.8,3.2,3.6715119501371642
3466,5/6/2021,2021-J66 ,I52,0.1,0.1,0.14142135623730953
3467,5/6/2021,2021-J66 ,H01,0.0,0.1,0.1
3468,5/6/2021,2021-J66 ,654,0.1,0.2,0.223606797749979
3469,5/6/2021,2021-J66 ,I52,0.1,0.4,0.4123105625617661
3470,5/6/2021,2021-J66 ,H36,0.4,1.1,1.1704699910719625
3471,5/6/2021,2021-J66 ,654,0.2,0.2,0.28284271247461906
3472,5/6/2021,2021-J66 ,I52,0.2,0.3,0.36055512754639896
3473,5/6/2021,2021-J66 ,858,0.4,0.1,0.4123105625617661
3474,5/6/2021,2021-J66 ,654,0.2,0.3,0.36055512754639896
3475,5/6/2021,2021-J66 ,I52,0.2,0.2,0.28284271247461906
3476,5/6/2021,2021-J66 ,H36,0.7,0.3,0.7615773105863908
3477,5/6/2021,2021-J66 ,B49,1.3,2.5,2.817800560721074
3478,5/6/2021,2021-J66 ,J95,0.0,0.2,0.2
3479,5/6/2021,2021-J66 ,858,0.0,0.6,0.6
3480,5/6/2021,2021-J66 ,B49,1.7,2.7,3.1906112267087634
3481,5/6/2021,2021-J66 ,J95,0.3,0.3,0.4242640687119285
3482,5/6/2021,2021-J66 ,H36,0.4,0.9,0.9848857801796105
3483,5/6/2021,2021-J66 ,I93,0.2,0.0,0.2
3484,5/6/2021,2021-J66 ,J95,0.5,0.1,0.5099019513592785
3485,5/6/2021,2021-J66 ,858,0.4,0.2,0.447213595499958
3486,5/6/2021,2021-J66 ,I93,0.2,0.3,0.36055512754639896
3487,5/6/2021,2021-J66 ,L01,0.5,0.4,0.6403124237432849
3488,5/6/2021,2021-J66 ,734,0.3,0.3,0.4242640687119285
3489,5/6/2021,2021-J66 ,204,0.4,0.7,0.8062257748298549
3490,5/6/2021,2021-J66 ,L01,0.4,0.6,0.7211102550927979
3491,5/6/2021,2021-J66 ,734,1.4,1.8,2.280350850198276
3492,5/6/2021,2021-J66 ,204,0.1,0.3,0.31622776601683794
3493,5/6/2021,2021-J66 ,L01,0.4,0.8,0.894427190999916
3494,5/6/2021,2021-J66 ,I52,0.3,0.3,0.4242640687119285
3495,5/7/2021,2021-J81 ,G96,0.0,0.3,0.3
3496,5/7/2021,2021-J81 ,I52,0.1,0.0,0.1
3497,5/7/2021,2021-J81 ,858,0.0,0.1,0.1
3498,5/7/2021,2021-J81 ,G96,0.9,1.3,1.5811388300841898
3499,5/7/2021,2021-J81 ,I52,0.0,0.4,0.4
3500,5/7/2021,2021-J81 ,858,0.1,0.0,0.1
3501,5/7/2021,2021-J81 ,G96,0.2,0.2,0.28284271247461906
3502,5/7/2021,2021-J81 ,H21,0.2,0.5,0.5385164807134505
3503,5/7/2021,2021-J81 ,654,0.0,0.3,0.3
3504,5/7/2021,2021-J81 ,G96,0.8,1.2,1.4422205101855958
3505,5/7/2021,2021-J81 ,Y00,0.5,0.2,0.5385164807134505
3506,5/7/2021,2021-J81 ,654,0.0,0.0,0.0
3507,5/7/2021,2021-J81 ,H01,0.1,0.0,0.1
3508,5/7/2021,2021-J81 ,H21,0.0,0.6,0.6
3509,5/7/2021,2021-J81 ,654,0.1,0.1,0.14142135623730953
3510,5/7/2021,2021-J81 ,H01,0.3,0.1,0.31622776601683794
3511,5/7/2021,2021-J81 ,Y00,0.1,0.2,0.223606797749979
3512,5/7/2021,2021-J81 ,J95,0.2,0.3,0.36055512754639896
3513,5/7/2021,2021-J81 ,H01,0.1,0.0,0.1
3514,5/7/2021,2021-J81 ,H21,0.3,0.0,0.3
3515,5/7/2021,2021-J81 ,J95,0.2,0.3,0.36055512754639896
3516,5/7/2021,2021-J81 ,H01,0.0,0.1,0.1
3517,5/7/2021,2021-J81 ,Y00,0.2,0.5,0.5385164807134505
3518,5/7/2021,2021-J81 ,I52,0.5,0.2,0.5385164807134505
3519,5/7/2021,2021-J81 ,858,0.2,0.0,0.2
3520,5/8/2021,2021-J104,G96,0.0,0.2,0.2
3521,5/8/2021,2021-J104,L01,0.1,0.4,0.4123105625617661
3522,5/8/2021,2021-J104,858,0.3,0.7,0.7615773105863908
3523,5/8/2021,2021-J104,G96,0.1,0.8,0.806225774829855
3524,5/8/2021,2021-J104,L01,0.6,0.3,0.6708203932499369
3525,5/8/2021,2021-J104,H21,0.1,0.2,0.223606797749979
3526,5/8/2021,2021-J104,G96,0.4,0.3,0.5
3527,5/8/2021,2021-J104,J57,0.9,1.5,1.7492855684535902
3528,5/8/2021,2021-J104,H21,0.2,0.2,0.28284271247461906
3529,5/8/2021,2021-J104,G96,0.2,0.3,0.36055512754639896
3530,5/8/2021,2021-J104,I93,0.4,0.6,0.7211102550927979
3531,5/8/2021,2021-J104,G58,0.5,0.3,0.58309518948453
3532,5/8/2021,2021-J104,I52,0.3,0.5,0.58309518948453
3533,5/8/2021,2021-J104,I93,0.7,0.4,0.8062257748298549
3534,5/8/2021,2021-J104,G58,0.3,0.1,0.31622776601683794
3535,5/8/2021,2021-J104,I52,0.3,0.0,0.3
3536,5/8/2021,2021-J104,J57,0.8,2.2,2.340939982143925
3537,5/8/2021,2021-J104,G58,0.2,0.1,0.223606797749979
3538,5/8/2021,2021-J104,I52,0.3,0.8,0.8544003745317532
3539,5/8/2021,2021-J104,I52,0.3,0.9,0.9486832980505138
3540,5/8/2021,2021-J104,654,0.0,0.1,0.1
3541,5/8/2021,2021-J104,I52,0.3,0.4,0.5
3542,5/8/2021,2021-J104,I52,0.1,0.3,0.31622776601683794
3543,5/8/2021,2021-J104,654,0.1,0.1,0.14142135623730953
3544,5/8/2021,2021-J104,587,1.3,0.9,1.5811388300841898
3545,5/8/2021,2021-J104,858,0.6,0.1,0.6082762530298219
3546,5/8/2021,2021-J104,654,0.5,0.1,0.5099019513592785
3547,5/8/2021,2021-J104,587,1.0,0.1,1.004987562112089
3548,5/8/2021,2021-J104,I52,0.3,0.0,0.3
3549,5/8/2021,2021-J104,595,0.7,0.4,0.8062257748298549
3550,5/8/2021,2021-J104,J57,1.0,1.5,1.8027756377319946
3551,5/8/2021,2021-J104,I52,0.9,0.7,1.140175425099138
3552,5/8/2021,2021-J104,595,0.1,0.0,0.1
3553,5/8/2021,2021-J104,L01,0.5,0.2,0.5385164807134505
3554,5/8/2021,2021-J104,858,0.5,0.5,0.7071067811865476
3555,5/8/2021,2021-J104,L01,0.4,0.2,0.447213595499958
3556,5/8/2021,2021-J104,H21,0.0,0.4,0.4
3557,5/9/2021,2021-J113,G96,0.1,0.3,0.31622776601683794
3558,5/9/2021,2021-J113,Z99,0.5,0.3,0.58309518948453
3559,5/9/2021,2021-J113,I52,0.5,0.0,0.5
3560,5/9/2021,2021-J113,G96,0.1,0.1,0.14142135623730953
3561,5/9/2021,2021-J113,Z99,0.3,0.3,0.4242640687119285
3562,5/9/2021,2021-J113,H01,0.0,0.1,0.1
3563,5/9/2021,2021-J113,G96,0.2,0.3,0.36055512754639896
3564,5/9/2021,2021-J113,Z99,0.2,0.0,0.2
3565,5/9/2021,2021-J113,H01,0.0,0.0,0.0
3566,5/9/2021,2021-J113,G96,0.2,0.1,0.223606797749979
3567,5/9/2021,2021-J113,L01,0.8,0.4,0.894427190999916
3568,5/9/2021,2021-J113,H01,0.0,0.0,0.0
3569,5/9/2021,2021-J113,I52,0.5,0.1,0.5099019513592785
3570,5/9/2021,2021-J113,L01,0.8,0.1,0.806225774829855
3571,5/9/2021,2021-J113,H01,0.1,0.0,0.1
3572,5/9/2021,2021-J113,I52,0.2,0.0,0.2
3573,5/9/2021,2021-J113,L01,0.1,0.3,0.31622776601683794
3574,5/9/2021,2021-J113,654,0.0,0.0,0.0
3575,5/9/2021,2021-J113,I52,0.1,0.3,0.31622776601683794
3576,5/9/2021,2021-J113,L01,0.6,0.2,0.6324555320336759
3577,5/9/2021,2021-J113,654,0.1,0.1,0.14142135623730953
3578,5/9/2021,2021-J113,I52,0.9,0.1,0.9055385138137417
3579,5/9/2021,2021-J113,L01,0.5,0.0,0.5
3580,5/9/2021,2021-J113,654,0.0,0.1,0.1
3581,5/9/2021,2021-J113,L01,0.2,0.6,0.6324555320336759
3582,5/9/2021,2021-J113,L01,0.3,0.2,0.36055512754639896
3583,5/9/2021,2021-J113,104,0.9,0.3,0.9486832980505138
3584,5/9/2021,2021-J113,L01,0.5,1.2,1.3
3585,5/9/2021,2021-J113,L01,0.5,0.1,0.5099019513592785
3586,5/9/2021,2021-J113,104,0.1,0.1,0.14142135623730953
3587,5/9/2021,2021-J113,I93,0.6,1.6,1.7088007490635064
3588,5/9/2021,2021-J113,H21,0.3,0.2,0.36055512754639896
3589,5/9/2021,2021-J113,104,0.0,0.1,0.1
3590,5/9/2021,2021-J113,L01,0.3,0.8,0.8544003745317532
3591,5/9/2021,2021-J113,H21,0.2,0.0,0.2
3592,5/9/2021,2021-J113,H01,0.0,0.2,0.2
3593,5/9/2021,2021-J113,L01,0.4,0.0,0.4
3594,5/9/2021,2021-J113,H21,0.1,0.0,0.1
3595,5/9/2021,2021-J113,H01,0.1,0.0,0.1
3596,5/9/2021,2021-J113,K88,0.3,0.4,0.5
3597,5/9/2021,2021-J113,H21,0.1,0.0,0.1
3598,5/9/2021,2021-J113,H01,0.0,0.1,0.1
3599,5/9/2021,2021-J113,I93,0.8,0.1,0.806225774829855
3600,5/9/2021,2021-J113,I52,0.1,0.4,0.4123105625617661
3601,5/9/2021,2021-J113,H01,0.3,0.5,0.58309518948453
3602,5/9/2021,2021-J113,K88,0.5,0.0,0.5
3603,5/9/2021,2021-J113,I52,0.7,0.1,0.7071067811865475
3604,5/9/2021,2021-J113,I93,0.1,0.7,0.7071067811865475
3605,5/9/2021,2021-J113,I52,0.3,0.1,0.31622776601683794
3606,5/11/2021,2021-J174,G96,0.1,0.2,0.223606797749979
3607,5/11/2021,2021-J174,H36,0.3,0.5,0.58309518948453
3608,5/11/2021,2021-J174,G96,0.2,1.2,1.2165525060596438
3609,5/11/2021,2021-J174,G96,0.1,0.5,0.5099019513592785
3610,5/11/2021,2021-J174,G96,0.1,0.3,0.31622776601683794
3611,5/11/2021,2021-J174,G96,0.2,1.3,1.3152946437965907
3612,5/11/2021,2021-J174,G96,0.2,0.6,0.6324555320336759
3613,5/11/2021,2021-J174,G96,0.3,0.1,0.31622776601683794
3614,5/11/2021,2021-J174,G96,0.2,1.1,1.118033988749895
3615,5/11/2021,2021-J174,G96,0.1,0.2,0.223606797749979
3616,5/11/2021,2021-J174,H36,0.6,0.0,0.6
3617,5/11/2021,2021-J174,G96,0.3,1.2,1.2369316876852983
3618,5/11/2021,2021-J174,I52,0.6,0.4,0.7211102550927979
3619,5/11/2021,2021-J174,654,0.3,0.4,0.5
3620,5/11/2021,2021-J174,104,1.0,0.0,1.0
3621,5/11/2021,2021-J174,I52,0.2,0.6,0.6324555320336759
3622,5/11/2021,2021-J174,654,0.2,0.2,0.28284271247461906
3623,5/11/2021,2021-J174,104,0.1,0.2,0.223606797749979
3624,5/11/2021,2021-J174,I52,0.1,0.2,0.223606797749979
3625,5/11/2021,2021-J174,734,0.7,1.0,1.2206555615733703
3626,5/11/2021,2021-J174,104,0.2,0.4,0.447213595499958
3627,5/11/2021,2021-J174,J95,1.2,0.1,1.2041594578792296
3628,5/11/2021,2021-J174,734,1.6,2.8,3.2249030993194197
3629,5/11/2021,2021-J174,H01,0.0,0.0,0.0
3630,5/11/2021,2021-J174,Y00,0.6,0.0,0.6
3631,5/11/2021,2021-J174,734,2.4,2.6,3.5383612025908264
3632,5/11/2021,2021-J174,H01,0.1,0.0,0.1
3633,5/11/2021,2021-J174,J95,0.4,0.5,0.6403124237432849
3634,5/11/2021,2021-J174,654,0.3,0.3,0.4242640687119285
3635,5/11/2021,2021-J174,858,0.4,0.2,0.447213595499958
3636,5/11/2021,2021-J174,Y00,0.4,0.1,0.4123105625617661
3637,5/11/2021,2021-J174,654,0.2,0.1,0.223606797749979
3638,5/11/2021,2021-J174,858,0.0,0.2,0.2
3639,5/11/2021,2021-J174,Y00,0.0,0.1,0.1
3640,5/11/2021,2021-J174,204,0.1,0.3,0.31622776601683794
3641,5/11/2021,2021-J174,H01,0.1,0.2,0.223606797749979
3642,5/11/2021,2021-J174,Y00,0.4,0.2,0.447213595499958
3643,5/11/2021,2021-J174,204,0.6,0.6,0.848528137423857
3644,5/11/2021,2021-J174,858,0.5,0.5,0.7071067811865476
3645,5/11/2021,2021-J174,J95,0.8,0.2,0.8246211251235323
3646,5/11/2021,2021-J174,L01,0.1,0.1,0.14142135623730953
3647,5/11/2021,2021-J174,H01,0.2,0.1,0.223606797749979
3648,5/11/2021,2021-J174,H21,0.1,0.7,0.7071067811865475
3649,5/11/2021,2021-J174,L01,0.3,0.5,0.58309518948453
3650,5/11/2021,2021-J174,G96,0.4,0.1,0.4123105625617661
3651,5/11/2021,2021-J174,H21,0.1,0.3,0.31622776601683794
3652,5/11/2021,2021-J174,L01,0.6,0.3,0.6708203932499369
3653,5/11/2021,2021-J174,G96,0.1,0.2,0.223606797749979
3654,5/11/2021,2021-J174,H21,0.1,0.7,0.7071067811865475
3655,5/11/2021,2021-J174,L01,0.2,0.5,0.5385164807134505
3656,5/11/2021,2021-J174,G96,0.0,0.3,0.3
3657,5/11/2021,2021-J174,734,2.1,2.5,3.2649655434629015
3658,5/11/2021,2021-J174,I93,0.6,0.2,0.6324555320336759
3659,5/11/2021,2021-J174,G96,0.9,0.9,1.2727922061357855
3660,5/11/2021,2021-J174,734,1.9,0.7,2.0248456731316584
3661,5/11/2021,2021-J174,I93,0.3,0.0,0.3
3662,5/11/2021,2021-J174,G96,0.4,1.1,1.1704699910719625
3663,5/11/2021,2021-J174,734,0.8,1.0,1.2806248474865698
3664,5/11/2021,2021-J174,Z99,0.8,0.2,0.8246211251235323
3665,5/11/2021,2021-J174,G96,0.1,0.7,0.7071067811865475
3666,5/11/2021,2021-J174,I52,0.1,0.0,0.1
3667,5/11/2021,2021-J174,Z99,0.7,0.5,0.8602325267042626
3668,5/11/2021,2021-J174,G96,0.2,0.2,0.28284271247461906
3669,5/11/2021,2021-J174,I52,0.1,0.3,0.31622776601683794
3670,5/11/2021,2021-J174,Z99,0.7,0.4,0.8062257748298549
3671,5/11/2021,2021-J174,G96,0.7,1.5,1.6552945357246849
3672,5/11/2021,2021-J174,I52,0.4,0.1,0.4123105625617661
3673,5/11/2021,2021-J174,H21,0.1,0.0,0.1
3674,5/11/2021,2021-J174,G96,0.2,1.0,1.019803902718557
3675,5/11/2021,2021-J174,I52,0.1,0.2,0.223606797749979
3676,5/11/2021,2021-J174,H21,0.3,0.1,0.31622776601683794
3677,5/11/2021,2021-J174,G96,0.0,1.4,1.4
3678,5/11/2021,2021-J174,G96,0.0,0.0,0.0
3679,5/11/2021,2021-J174,858,0.4,0.0,0.4
3680,5/11/2021,2021-J174,G96,0.0,0.4,0.4
3681,5/11/2021,2021-J174,H36,0.1,0.3,0.31622776601683794
3682,5/11/2021,2021-J174,858,0.1,0.1,0.14142135623730953
3683,5/11/2021,2021-J174,G96,0.2,0.5,0.5385164807134505
3684,5/11/2021,2021-J174,G96,0.5,0.6,0.7810249675906654
3685,5/11/2021,2021-J174,858,0.1,0.1,0.14142135623730953
3686,5/14/2021,2021-J208,F51,0.0,0.1,0.1
3687,5/14/2021,2021-J208,858,0.3,0.0,0.3
3688,5/14/2021,2021-J208,654,0.1,0.1,0.14142135623730953
3689,5/14/2021,2021-J208,F51,0.0,0.1,0.1
3690,5/14/2021,2021-J208,H01,0.1,0.1,0.14142135623730953
3691,5/14/2021,2021-J208,654,0.4,0.2,0.447213595499958
3692,5/14/2021,2021-J208,F51,0.0,0.1,0.1
3693,5/14/2021,2021-J208,H01,0.0,0.0,0.0
3694,5/14/2021,2021-J208,654,0.0,0.0,0.0
3695,5/14/2021,2021-J208,J04,0.2,0.5,0.5385164807134505
3696,5/14/2021,2021-J208,734,0.4,0.5,0.6403124237432849
3697,5/14/2021,2021-J208,J04,0.0,0.2,0.2
3698,5/14/2021,2021-J208,J04,0.3,0.1,0.31622776601683794
3699,5/14/2021,2021-J208,H01,0.0,0.1,0.1
3700,5/14/2021,2021-J208,J04,0.0,0.6,0.6
3701,5/14/2021,2021-J208,J04,0.4,0.2,0.447213595499958
3702,5/14/2021,2021-J208,I52,0.1,0.2,0.223606797749979
3703,5/14/2021,2021-J208,I93,0.2,0.1,0.223606797749979
3704,5/14/2021,2021-J208,H21,0.2,0.0,0.2
3705,5/14/2021,2021-J208,734,0.0,0.0,0.0
3706,5/14/2021,2021-J208,I93,0.2,0.1,0.223606797749979
3707,5/14/2021,2021-J208,H21,0.1,0.0,0.1
3708,5/14/2021,2021-J208,I52,0.2,0.4,0.447213595499958
3709,5/14/2021,2021-J208,I93,0.5,0.1,0.5099019513592785
3710,5/14/2021,2021-J208,H21,0.1,0.1,0.14142135623730953
3711,5/14/2021,2021-J208,I52,0.1,0.0,0.1
3712,5/14/2021,2021-J208,204,0.1,0.2,0.223606797749979
3713,5/14/2021,2021-J208,858,0.1,0.2,0.223606797749979
3714,5/14/2021,2021-J208,I52,0.2,0.1,0.223606797749979
3715,5/14/2021,2021-J208,204,0.0,0.2,0.2
3716,5/14/2021,2021-J208,858,0.1,0.0,0.1
3717,5/14/2021,2021-J208,734,0.1,0.1,0.14142135623730953
3718,5/14/2021,2021-J208,204,0.1,0.0,0.1
3719,5/14/2021,2021-J208,H01,0.1,0.1,0.14142135623730953
3720,5/14/2021,2021-J208,734,0.1,0.4,0.4123105625617661
3721,5/16/2021,2021-K04 ,G96,0.0,0.3,0.3
3722,5/16/2021,2021-K04 ,H21,0.2,0.0,0.2
3723,5/16/2021,2021-K04 ,654,0.0,0.3,0.3
3724,5/16/2021,2021-K04 ,G96,0.0,0.1,0.1
3725,5/16/2021,2021-K04 ,H21,0.8,0.3,0.8544003745317532
3726,5/16/2021,2021-K04 ,N51,0.1,1.5,1.5033296378372907
3727,5/16/2021,2021-K04 ,G96,0.5,0.0,0.5
