,Date,Bulletin,Obs Code,Residual RA,Residual Dec,Diagonal Residual
1900,7/24/2020,2020-O94 ,H36,0.8,0.3,0.36500000000000005
1901,7/24/2020,2020-O94 ,H21,0.3,0.3,0.09
1902,7/24/2020,2020-O94 ,J95,0.2,0.2,0.04000000000000001
1903,7/24/2020,2020-O94 ,734,0.4,0.1,0.08500000000000002
1904,7/24/2020,2020-O94 ,H21,0.0,0.0,0.0
1905,7/24/2020,2020-O94 ,J95,0.3,0.3,0.09
1906,7/24/2020,2020-O94 ,H36,0.2,0.8,0.3400000000000001
1907,7/24/2020,2020-O94 ,H21,0.1,0.1,0.010000000000000002
1908,7/24/2020,2020-O94 ,J04,0.0,0.4,0.08000000000000002
1909,7/24/2020,2020-O94 ,734,0.2,0.3,0.065
1910,7/24/2020,2020-O94 ,654,0.1,0.3,0.05
1911,7/24/2020,2020-O94 ,J04,0.0,0.3,0.045
1912,7/24/2020,2020-O94 ,734,0.8,0.2,0.3400000000000001
1913,7/24/2020,2020-O94 ,654,0.4,0.2,0.10000000000000002
1914,7/24/2020,2020-O94 ,J04,0.2,0.3,0.065
1915,7/24/2020,2020-O94 ,673,0.7,0.3,0.29
1916,7/24/2020,2020-O94 ,654,0.4,0.2,0.10000000000000002
1917,7/29/2020,2020-O166,T05,0.1,1.4,0.9849999999999999
1918,7/29/2020,2020-O166,J95,0.2,0.1,0.025000000000000005
1919,7/29/2020,2020-O166,H21,0.1,0.1,0.010000000000000002
1920,7/29/2020,2020-O166,T05,0.0,0.1,0.005000000000000001
1921,7/29/2020,2020-O166,J95,0.0,0.3,0.045
1922,7/29/2020,2020-O166,I52,0.0,0.3,0.045
1923,7/29/2020,2020-O166,T05,0.1,0.7,0.24999999999999997
1924,7/29/2020,2020-O166,L18,0.1,0.1,0.010000000000000002
1925,7/29/2020,2020-O166,H21,0.1,0.2,0.025000000000000005
1926,7/29/2020,2020-O166,F51,0.0,0.2,0.020000000000000004
1927,7/29/2020,2020-O166,L18,0.7,0.6,0.42499999999999993
1928,7/29/2020,2020-O166,H21,0.2,0.2,0.04000000000000001
1929,7/29/2020,2020-O166,F51,0.0,0.1,0.005000000000000001
1930,7/29/2020,2020-O166,L18,0.1,0.3,0.05
1931,7/29/2020,2020-O166,H21,0.1,0.1,0.010000000000000002
1932,7/29/2020,2020-O166,F51,0.1,0.3,0.05
1933,7/29/2020,2020-O166,L18,0.4,0.0,0.08000000000000002
1934,7/29/2020,2020-O166,H21,0.2,0.1,0.025000000000000005
1935,7/29/2020,2020-O166,F51,0.0,0.2,0.020000000000000004
1936,7/29/2020,2020-O166,204,0.1,0.2,0.025000000000000005
1937,7/29/2020,2020-O166,U55,0.6,1.8,1.8
1938,7/29/2020,2020-O166,L01,0.2,0.0,0.020000000000000004
1939,7/29/2020,2020-O166,204,0.1,0.4,0.08500000000000002
1940,7/29/2020,2020-O166,U55,0.8,3.2,5.440000000000001
1941,7/29/2020,2020-O166,L01,0.2,0.1,0.025000000000000005
1942,7/29/2020,2020-O166,204,0.3,0.0,0.045
1943,7/29/2020,2020-O166,654,0.0,0.3,0.045
1944,7/29/2020,2020-O166,L01,0.1,0.1,0.010000000000000002
1945,7/29/2020,2020-O166,204,0.0,0.1,0.005000000000000001
1946,7/29/2020,2020-O166,654,0.0,0.5,0.125
1947,7/29/2020,2020-O166,L01,0.2,0.2,0.04000000000000001
1948,7/29/2020,2020-O166,I93,0.6,0.7,0.42499999999999993
1949,7/29/2020,2020-O166,654,0.1,0.0,0.005000000000000001
1950,7/29/2020,2020-O166,L01,0.1,0.3,0.05
1951,7/29/2020,2020-O166,I93,0.2,0.3,0.065
1952,7/29/2020,2020-O166,A17,0.3,0.0,0.045
1953,7/29/2020,2020-O166,L01,0.1,0.1,0.010000000000000002
1954,7/29/2020,2020-O166,I93,0.0,0.2,0.020000000000000004
1955,7/29/2020,2020-O166,A17,0.2,0.0,0.020000000000000004
1956,7/29/2020,2020-O166,J95,0.1,0.4,0.08500000000000002
1957,7/29/2020,2020-O166,I52,0.1,0.2,0.025000000000000005
1958,7/29/2020,2020-O166,A17,0.5,0.5,0.25
1959,7/29/2020,2020-O166,J95,0.3,0.0,0.045
1960,7/29/2020,2020-O166,I52,0.1,0.2,0.025000000000000005
1961,7/29/2020,2020-O166,A17,0.2,0.8,0.3400000000000001
1962,7/29/2020,2020-O166,J95,0.1,0.2,0.025000000000000005
1963,7/29/2020,2020-O166,I52,0.0,0.4,0.08000000000000002
1964,8/12/2020,2020-P51 ,F51,0.1,0.2,0.025000000000000005
1965,8/12/2020,2020-P51 ,I52,0.1,0.1,0.010000000000000002
1966,8/12/2020,2020-P51 ,474,0.0,0.2,0.020000000000000004
1967,8/12/2020,2020-P51 ,F51,0.1,0.1,0.010000000000000002
1968,8/12/2020,2020-P51 ,I52,0.0,0.1,0.005000000000000001
1969,8/12/2020,2020-P51 ,474,0.2,0.0,0.020000000000000004
1970,8/12/2020,2020-P51 ,F51,0.0,0.1,0.005000000000000001
1971,8/12/2020,2020-P51 ,654,0.0,0.1,0.005000000000000001
1972,8/12/2020,2020-P51 ,474,0.1,0.3,0.05
1973,8/12/2020,2020-P51 ,F51,0.0,0.0,0.0
1974,8/12/2020,2020-P51 ,654,0.1,0.2,0.025000000000000005
1975,8/12/2020,2020-P51 ,033,0.3,0.0,0.045
1976,8/12/2020,2020-P51 ,I52,0.0,0.2,0.020000000000000004
1977,8/12/2020,2020-P51 ,654,0.1,0.0,0.005000000000000001
1978,8/12/2020,2020-P51 ,033,0.1,0.1,0.010000000000000002
1979,8/12/2020,2020-P51 ,I52,0.0,0.6,0.18
1980,8/12/2020,2020-P51 ,654,0.2,0.2,0.04000000000000001
1981,8/12/2020,2020-P51 ,033,0.4,0.1,0.08500000000000002
1982,8/12/2020,2020-P62 ,G96,0.7,0.6,0.42499999999999993
1983,8/12/2020,2020-P62 ,033,0.3,0.4,0.125
1984,8/12/2020,2020-P62 ,F52,0.2,0.1,0.025000000000000005
1985,8/12/2020,2020-P62 ,G96,0.3,0.4,0.125
1986,8/12/2020,2020-P62 ,033,0.3,0.2,0.065
1987,8/12/2020,2020-P62 ,F52,0.2,0.5,0.14500000000000002
1988,8/12/2020,2020-P62 ,G96,0.3,0.2,0.065
1989,8/12/2020,2020-P62 ,033,0.0,0.4,0.08000000000000002
1990,8/12/2020,2020-P62 ,654,0.1,0.0,0.005000000000000001
1991,8/12/2020,2020-P62 ,G96,0.3,0.3,0.09
1992,8/12/2020,2020-P62 ,033,0.3,0.2,0.065
1993,8/12/2020,2020-P62 ,654,0.1,0.2,0.025000000000000005
1994,8/12/2020,2020-P62 ,G96,0.4,0.2,0.10000000000000002
1995,8/12/2020,2020-P62 ,033,0.4,0.4,0.16000000000000003
1996,8/12/2020,2020-P62 ,033,0.4,0.2,0.10000000000000002
1997,8/12/2020,2020-P62 ,G96,0.1,0.4,0.08500000000000002
1998,8/12/2020,2020-P62 ,654,0.0,0.1,0.005000000000000001
1999,8/12/2020,2020-P62 ,033,0.1,0.3,0.05
2000,8/12/2020,2020-P62 ,G96,0.7,0.8,0.5650000000000001
2001,8/12/2020,2020-P62 ,654,0.0,0.0,0.0
2002,8/12/2020,2020-P62 ,033,0.3,0.5,0.16999999999999998
2003,8/12/2020,2020-P62 ,033,0.7,0.8,0.5650000000000001
2004,8/12/2020,2020-P62 ,F52,0.0,0.0,0.0
2005,8/29/2020,2020-Q224,G96,0.0,0.5,0.125
2006,8/29/2020,2020-Q224,K63,0.3,0.1,0.05
2007,8/29/2020,2020-Q224,654,0.1,0.1,0.010000000000000002
2008,8/29/2020,2020-Q224,G96,0.1,0.4,0.08500000000000002
2009,8/29/2020,2020-Q224,I93,0.6,0.4,0.26
2010,8/29/2020,2020-Q224,654,0.4,0.1,0.08500000000000002
2011,8/29/2020,2020-Q224,G96,0.1,0.2,0.025000000000000005
2012,8/29/2020,2020-Q224,I93,0.1,0.0,0.005000000000000001
2013,8/29/2020,2020-Q224,654,0.0,0.1,0.005000000000000001
2014,8/29/2020,2020-Q224,I52,0.5,0.0,0.125
2015,8/29/2020,2020-Q224,I93,0.1,0.1,0.010000000000000002
2016,8/29/2020,2020-Q224,L01,0.0,0.5,0.125
2017,8/29/2020,2020-Q224,I52,0.3,0.4,0.125
2018,8/29/2020,2020-Q224,I52,0.1,0.2,0.025000000000000005
2019,8/29/2020,2020-Q224,L01,0.1,0.8,0.32500000000000007
2020,8/29/2020,2020-Q224,I52,0.0,0.3,0.045
2021,8/29/2020,2020-Q224,I52,0.2,0.4,0.10000000000000002
2022,8/29/2020,2020-Q224,L01,0.7,0.1,0.24999999999999997
2023,8/29/2020,2020-Q224,I52,0.6,1.1,0.7850000000000001
2024,8/29/2020,2020-Q224,I52,0.4,0.5,0.20500000000000002
2025,8/29/2020,2020-Q224,654,1.0,1.2,1.22
2026,8/29/2020,2020-Q224,K63,0.0,0.9,0.405
2027,8/29/2020,2020-Q224,I52,0.3,0.4,0.125
2028,8/29/2020,2020-Q224,654,0.5,0.5,0.25
2029,9/4/2020,2020-R07 ,T05,0.0,0.6,0.18
2030,9/4/2020,2020-R07 ,K38,0.4,0.2,0.10000000000000002
2031,9/4/2020,2020-R07 ,W34,0.2,0.5,0.14500000000000002
2032,9/4/2020,2020-R07 ,T05,0.4,0.8,0.4000000000000001
2033,9/4/2020,2020-R07 ,203,0.2,0.2,0.04000000000000001
2034,9/4/2020,2020-R07 ,W34,0.1,0.1,0.010000000000000002
2035,9/4/2020,2020-R07 ,T05,0.9,0.7,0.65
2036,9/4/2020,2020-R07 ,958,0.8,0.7,0.5650000000000001
2037,9/4/2020,2020-R07 ,W34,0.1,0.4,0.08500000000000002
2038,9/4/2020,2020-R07 ,T05,0.3,0.6,0.22499999999999998
2039,9/4/2020,2020-R07 ,K38,0.4,0.2,0.10000000000000002
2040,9/4/2020,2020-R07 ,H36,0.3,0.2,0.065
2041,9/4/2020,2020-R07 ,T08,0.6,0.2,0.2
2042,9/4/2020,2020-R07 ,203,0.1,0.2,0.025000000000000005
2043,9/4/2020,2020-R07 ,H36,0.1,0.3,0.05
2044,9/4/2020,2020-R07 ,T05,0.3,0.7,0.29
2045,9/4/2020,2020-R07 ,K38,0.6,0.3,0.22499999999999998
2046,9/4/2020,2020-R07 ,H36,0.4,0.0,0.08000000000000002
2047,9/4/2020,2020-R07 ,T08,0.3,0.1,0.05
2048,9/4/2020,2020-R07 ,I93,0.1,0.3,0.05
2049,9/4/2020,2020-R07 ,H36,0.4,0.4,0.16000000000000003
2050,9/4/2020,2020-R07 ,T05,0.6,0.4,0.26
2051,9/4/2020,2020-R07 ,K38,0.4,0.2,0.10000000000000002
2052,9/4/2020,2020-R07 ,H36,0.7,0.5,0.37
2053,9/4/2020,2020-R07 ,T08,0.9,0.7,0.65
2054,9/4/2020,2020-R07 ,203,0.2,0.0,0.020000000000000004
2055,9/4/2020,2020-R07 ,I52,0.4,0.1,0.08500000000000002
2056,9/4/2020,2020-R07 ,T08,1.0,0.7,0.745
2057,9/4/2020,2020-R07 ,I93,0.2,0.5,0.14500000000000002
2058,9/4/2020,2020-R07 ,I52,0.3,0.1,0.05
2059,9/4/2020,2020-R07 ,T05,0.4,0.1,0.08500000000000002
2060,9/4/2020,2020-R07 ,B49,0.9,0.3,0.45
2061,9/4/2020,2020-R07 ,I52,0.1,0.2,0.025000000000000005
2062,9/4/2020,2020-R07 ,204,0.2,0.2,0.04000000000000001
2063,9/4/2020,2020-R07 ,B49,0.9,0.1,0.41000000000000003
2064,9/4/2020,2020-R07 ,I52,0.2,0.1,0.025000000000000005
2065,9/4/2020,2020-R07 ,204,0.2,0.0,0.020000000000000004
2066,9/4/2020,2020-R07 ,B49,0.1,0.9,0.41000000000000003
2067,9/4/2020,2020-R07 ,654,0.3,0.2,0.065
2068,9/4/2020,2020-R07 ,595,0.2,0.1,0.025000000000000005
2069,9/4/2020,2020-R07 ,B49,0.1,0.1,0.010000000000000002
2070,9/4/2020,2020-R07 ,654,0.3,0.2,0.065
2071,9/4/2020,2020-R07 ,204,0.2,0.2,0.04000000000000001
2072,9/4/2020,2020-R07 ,Z99,0.1,0.1,0.010000000000000002
2073,9/4/2020,2020-R07 ,U55,0.2,0.5,0.14500000000000002
2074,9/4/2020,2020-R07 ,204,0.3,0.1,0.05
2075,9/4/2020,2020-R07 ,B49,0.2,0.0,0.020000000000000004
2076,9/4/2020,2020-R07 ,U55,0.6,0.1,0.185
2077,9/4/2020,2020-R07 ,595,0.0,0.3,0.045
2078,9/4/2020,2020-R07 ,I93,0.3,0.2,0.065
2079,9/4/2020,2020-R07 ,654,0.1,0.2,0.025000000000000005
2080,9/4/2020,2020-R07 ,595,0.3,0.1,0.05
2081,9/4/2020,2020-R07 ,Z99,0.1,0.1,0.010000000000000002
2082,9/4/2020,2020-R07 ,U55,0.7,1.4,1.2249999999999999
2083,9/4/2020,2020-R07 ,958,0.7,0.3,0.29
2084,9/4/2020,2020-R07 ,B49,0.1,0.4,0.08500000000000002
2085,9/4/2020,2020-R07 ,F52,0.1,0.1,0.010000000000000002
2086,9/4/2020,2020-R07 ,204,0.0,0.3,0.045
2087,9/4/2020,2020-R07 ,Z99,0.2,0.3,0.065
2088,9/4/2020,2020-R07 ,F52,0.1,0.1,0.010000000000000002
2089,9/4/2020,2020-R07 ,595,0.3,0.1,0.05
2090,9/4/2020,2020-R07 ,J95,0.2,0.1,0.025000000000000005
2091,9/4/2020,2020-R07 ,K83,0.2,0.2,0.04000000000000001
2092,9/4/2020,2020-R07 ,595,0.3,0.2,0.065
2093,9/4/2020,2020-R07 ,J95,0.1,0.0,0.005000000000000001
2094,9/4/2020,2020-R07 ,K83,0.1,0.1,0.010000000000000002
2095,9/4/2020,2020-R07 ,958,0.3,0.8,0.36500000000000005
2096,9/4/2020,2020-R07 ,J95,0.1,0.1,0.010000000000000002
2097,9/4/2020,2020-R07 ,K83,0.1,0.2,0.025000000000000005
2098,9/4/2020,2020-R07 ,595,0.0,0.2,0.020000000000000004
2099,9/4/2020,2020-R07 ,J95,0.1,0.2,0.025000000000000005
2100,2/8/2021,2021-C92 ,F51,0.1,0.2,0.025000000000000005
2101,2/8/2021,2021-C92 ,T05,0.4,0.2,0.10000000000000002
2102,2/8/2021,2021-C92 ,703,0.0,0.6,0.18
2103,2/8/2021,2021-C92 ,F51,0.1,0.2,0.025000000000000005
2104,2/8/2021,2021-C92 ,T08,0.4,0.4,0.16000000000000003
2105,2/8/2021,2021-C92 ,703,0.0,0.0,0.0
2106,2/8/2021,2021-C92 ,T05,0.2,0.5,0.14500000000000002
2107,2/8/2021,2021-C92 ,T08,1.2,0.1,0.725
2108,2/8/2021,2021-C92 ,703,0.2,0.2,0.04000000000000001
2109,2/8/2021,2021-C92 ,T05,1.0,0.8,0.8200000000000001
2110,2/8/2021,2021-C92 ,T08,0.3,0.9,0.45
2111,2/8/2021,2021-C92 ,703,0.9,1.2,1.125
2112,2/8/2021,2021-C92 ,T05,0.3,0.0,0.045
2113,2/8/2021,2021-C92 ,W34,0.3,0.1,0.05
2114,2/8/2021,2021-C92 ,654,0.2,0.1,0.025000000000000005
2115,2/8/2021,2021-C92 ,T05,0.5,0.7,0.37
2116,2/8/2021,2021-C92 ,W34,0.2,0.2,0.04000000000000001
2117,2/8/2021,2021-C92 ,654,0.3,0.2,0.065
2118,2/8/2021,2021-C92 ,T05,0.1,0.2,0.025000000000000005
2119,2/8/2021,2021-C92 ,W34,0.4,0.2,0.10000000000000002
2120,2/8/2021,2021-C92 ,654,0.3,0.2,0.065
2121,2/8/2021,2021-C92 ,T05,0.7,0.1,0.24999999999999997
2122,2/8/2021,2021-C92 ,I52,0.1,0.4,0.08500000000000002
2123,2/8/2021,2021-C92 ,587,0.0,0.1,0.005000000000000001
2124,2/8/2021,2021-C92 ,T05,0.1,0.0,0.005000000000000001
2125,2/8/2021,2021-C92 ,I52,0.2,0.0,0.020000000000000004
2126,2/8/2021,2021-C92 ,587,0.1,0.4,0.08500000000000002
2127,2/8/2021,2021-C92 ,T08,0.4,1.0,0.5800000000000001
2128,2/8/2021,2021-C92 ,I52,0.2,0.1,0.025000000000000005
2129,2/8/2021,2021-C92 ,587,0.2,0.4,0.10000000000000002
2130,2/8/2021,2021-C92 ,T08,1.5,0.8,1.445
2131,2/8/2021,2021-C92 ,I52,0.2,0.0,0.020000000000000004
2132,2/11/2021,2021-C224,F51,0.4,0.1,0.08500000000000002
2133,2/11/2021,2021-C224,J04,0.3,0.2,0.065
2134,2/11/2021,2021-C224,654,0.1,0.1,0.010000000000000002
2135,2/11/2021,2021-C224,F51,0.4,0.2,0.10000000000000002
2136,2/11/2021,2021-C224,673,0.4,0.3,0.125
2137,2/11/2021,2021-C224,654,0.1,0.2,0.025000000000000005
2138,2/11/2021,2021-C224,F51,0.0,0.1,0.005000000000000001
2139,2/11/2021,2021-C224,673,0.3,0.1,0.05
2140,2/11/2021,2021-C224,587,1.8,0.7,1.865
2141,2/11/2021,2021-C224,J95,0.2,0.4,0.10000000000000002
2142,2/11/2021,2021-C224,654,0.1,0.0,0.005000000000000001
2143,2/11/2021,2021-C224,587,0.9,0.2,0.42500000000000004
2144,2/11/2021,2021-C224,J95,0.6,0.4,0.26
2145,2/11/2021,2021-C224,I52,0.2,0.1,0.025000000000000005
2146,2/11/2021,2021-C224,L01,0.3,0.0,0.045
2147,2/11/2021,2021-C224,J95,0.7,0.7,0.48999999999999994
2148,2/11/2021,2021-C224,I52,0.3,0.1,0.05
2149,2/11/2021,2021-C224,L01,1.0,0.1,0.505
2150,2/11/2021,2021-C224,J04,0.2,0.2,0.04000000000000001
2151,2/11/2021,2021-C224,I52,0.1,0.3,0.05
2152,2/11/2021,2021-C224,L01,1.3,0.2,0.8650000000000001
2153,2/11/2021,2021-C224,J04,0.2,0.1,0.025000000000000005
2154,2/11/2021,2021-C224,I52,0.1,0.2,0.025000000000000005
2155,2/18/2021,2021-D35 ,F51,0.2,0.4,0.10000000000000002
2156,2/18/2021,2021-D35 ,587,0.2,0.4,0.10000000000000002
2157,2/18/2021,2021-D35 ,654,0.1,0.1,0.010000000000000002
2158,2/18/2021,2021-D35 ,F51,0.1,0.1,0.010000000000000002
2159,2/18/2021,2021-D35 ,587,0.3,0.2,0.065
2160,2/18/2021,2021-D35 ,654,0.2,0.1,0.025000000000000005
2161,2/18/2021,2021-D35 ,F51,0.3,0.2,0.065
2162,2/18/2021,2021-D35 ,033,0.1,0.0,0.005000000000000001
2163,2/18/2021,2021-D35 ,J95,0.6,0.1,0.185
2164,2/18/2021,2021-D35 ,595,0.3,0.7,0.29
2165,2/18/2021,2021-D35 ,033,0.2,0.2,0.04000000000000001
2166,2/18/2021,2021-D35 ,J95,0.1,0.3,0.05
2167,2/18/2021,2021-D35 ,595,0.4,1.2,0.8
2168,2/18/2021,2021-D35 ,033,0.0,0.1,0.005000000000000001
2169,2/18/2021,2021-D35 ,J95,0.6,0.3,0.22499999999999998
2170,2/18/2021,2021-D35 ,595,0.6,0.1,0.185
2171,2/18/2021,2021-D35 ,U55,1.2,0.7,0.965
2172,2/18/2021,2021-D35 ,L74,0.1,0.0,0.005000000000000001
2173,2/18/2021,2021-D35 ,204,0.2,0.1,0.025000000000000005
2174,2/18/2021,2021-D35 ,U55,2.0,0.8,2.3200000000000003
2175,2/18/2021,2021-D35 ,L74,0.2,0.0,0.020000000000000004
2176,2/18/2021,2021-D35 ,204,0.2,0.2,0.04000000000000001
2177,2/18/2021,2021-D35 ,U55,2.3,0.4,2.7249999999999996
2178,2/18/2021,2021-D35 ,587,0.1,0.4,0.08500000000000002
2179,2/18/2021,2021-D35 ,654,0.2,0.2,0.04000000000000001
2180,2/21/2021,2021-D72 ,G96,0.1,0.3,0.05
2181,2/21/2021,2021-D72 ,H21,0.5,0.0,0.125
2182,2/21/2021,2021-D72 ,L74,1.7,1.5,2.57
2183,2/21/2021,2021-D72 ,G96,0.8,0.3,0.36500000000000005
2184,2/21/2021,2021-D72 ,858,0.1,0.7,0.24999999999999997
2185,2/21/2021,2021-D72 ,104,0.2,0.6,0.2
2186,2/21/2021,2021-D72 ,G96,0.1,0.0,0.005000000000000001
2187,2/21/2021,2021-D72 ,I52,0.7,0.5,0.37
2188,2/21/2021,2021-D72 ,L74,1.5,1.1,1.73
2189,2/21/2021,2021-D72 ,G96,0.2,0.3,0.065
2190,2/21/2021,2021-D72 ,I52,0.3,0.1,0.05
2191,2/21/2021,2021-D72 ,104,0.0,0.0,0.0
2192,2/21/2021,2021-D72 ,V06,0.4,0.1,0.08500000000000002
2193,2/21/2021,2021-D72 ,I52,0.0,0.0,0.0
2194,2/21/2021,2021-D72 ,104,0.0,0.5,0.125
2195,2/21/2021,2021-D72 ,V06,0.2,0.2,0.04000000000000001
2196,2/21/2021,2021-D72 ,I52,0.6,0.3,0.22499999999999998
2197,2/21/2021,2021-D72 ,L01,0.1,0.6,0.185
2198,2/21/2021,2021-D72 ,V06,0.4,0.1,0.08500000000000002
2199,2/21/2021,2021-D72 ,H36,0.9,0.8,0.7250000000000001
2200,2/21/2021,2021-D72 ,L01,0.0,0.1,0.005000000000000001
2201,2/21/2021,2021-D72 ,W33,1.1,1.4,1.585
2202,2/21/2021,2021-D72 ,654,0.1,0.1,0.010000000000000002
2203,2/21/2021,2021-D72 ,L01,1.0,0.0,0.5
2204,2/21/2021,2021-D72 ,W33,0.4,0.4,0.16000000000000003
2205,2/21/2021,2021-D72 ,H36,0.1,0.6,0.185
2206,2/21/2021,2021-D72 ,K61,0.3,0.5,0.16999999999999998
2207,2/21/2021,2021-D72 ,W33,0.9,0.6,0.585
2208,2/21/2021,2021-D72 ,654,0.1,0.0,0.005000000000000001
2209,2/21/2021,2021-D72 ,K61,0.6,0.2,0.2
2210,2/21/2021,2021-D72 ,W34,0.7,0.2,0.26499999999999996
2211,2/21/2021,2021-D72 ,H36,0.2,0.0,0.020000000000000004
2212,2/21/2021,2021-D72 ,K61,0.5,0.3,0.16999999999999998
2213,2/21/2021,2021-D72 ,W34,0.9,1.3,1.25
2214,2/21/2021,2021-D72 ,654,0.2,0.1,0.025000000000000005
2215,2/21/2021,2021-D72 ,H21,0.1,0.3,0.05
2216,2/21/2021,2021-D72 ,W34,0.5,1.0,0.625
2217,2/21/2021,2021-D72 ,654,0.2,0.1,0.025000000000000005
2218,2/21/2021,2021-D72 ,H21,0.0,0.2,0.020000000000000004
2219,2/21/2021,2021-D72 ,H21,0.3,0.2,0.065
2220,2/21/2021,2021-D72 ,654,0.1,0.0,0.005000000000000001
2221,2/21/2021,2021-D72 ,I52,0.8,0.4,0.4000000000000001
2222,2/21/2021,2021-D72 ,H21,0.4,0.2,0.10000000000000002
2223,2/21/2021,2021-D72 ,654,0.2,0.1,0.025000000000000005
2224,2/21/2021,2021-D72 ,I52,0.5,0.4,0.20500000000000002
2225,2/21/2021,2021-D72 ,858,0.1,0.1,0.010000000000000002
2226,2/21/2021,2021-D72 ,654,0.3,0.0,0.045
2227,2/21/2021,2021-D72 ,I52,0.5,0.7,0.37
2228,2/21/2021,2021-D72 ,858,0.1,0.5,0.13
2229,2/21/2021,2021-D72 ,654,0.4,0.0,0.08000000000000002
2230,2/21/2021,2021-D72 ,I52,0.4,0.1,0.08500000000000002
2231,2/22/2021,2021-D83 ,K88,1.3,1.2,1.565
2232,2/22/2021,2021-D83 ,K88,0.5,0.4,0.20500000000000002
2233,2/22/2021,2021-D83 ,K88,0.1,0.4,0.08500000000000002
2234,2/22/2021,2021-D83 ,K88,1.0,1.6,1.7800000000000002
2235,2/22/2021,2021-D83 ,K88,0.9,1.5,1.53
2236,2/22/2021,2021-D83 ,K88,0.4,0.4,0.16000000000000003
2237,2/22/2021,2021-D83 ,K88,1.4,0.2,0.9999999999999999
2238,2/22/2021,2021-D83 ,K88,0.4,0.7,0.32499999999999996
2239,2/22/2021,2021-D83 ,K88,0.4,0.5,0.20500000000000002
2240,2/22/2021,2021-D83 ,K88,0.6,1.0,0.6799999999999999
2241,2/22/2021,2021-D83 ,K88,0.3,0.1,0.05
2242,2/22/2021,2021-D83 ,K88,0.3,0.6,0.22499999999999998
2243,2/22/2021,2021-D83 ,K88,2.0,2.5,5.125
2244,2/22/2021,2021-D83 ,K88,1.0,0.8,0.8200000000000001
2245,2/22/2021,2021-D83 ,K88,0.5,0.6,0.305
2246,2/22/2021,2021-D83 ,K88,1.0,1.9,2.3049999999999997
2247,2/22/2021,2021-D83 ,K88,0.6,1.1,0.7850000000000001
2248,2/22/2021,2021-D83 ,H36,0.0,1.8,1.62
2249,2/22/2021,2021-D83 ,K88,0.2,0.8,0.3400000000000001
2250,2/22/2021,2021-D83 ,K88,0.2,0.0,0.020000000000000004
2251,2/22/2021,2021-D83 ,H36,2.1,1.4,3.185
2252,2/22/2021,2021-D83 ,K88,1.8,1.2,2.34
2253,2/22/2021,2021-D83 ,K88,0.1,1.0,0.505
2254,2/22/2021,2021-D83 ,H36,1.5,2.0,3.125
2255,2/22/2021,2021-D83 ,K88,1.3,0.1,0.8500000000000001
2256,2/22/2021,2021-D83 ,K88,1.0,0.9,0.905
2257,2/22/2021,2021-D83 ,H36,1.3,2.1,3.0500000000000003
2258,2/22/2021,2021-D83 ,K88,0.3,0.2,0.065
2259,2/22/2021,2021-D83 ,K88,1.2,0.4,0.8
2260,2/22/2021,2021-D83 ,654,1.9,1.6,3.085
2261,2/22/2021,2021-D83 ,K88,0.5,0.8,0.44500000000000006
2262,2/22/2021,2021-D83 ,K88,0.6,0.0,0.18
2263,2/22/2021,2021-D83 ,654,1.5,1.2,1.845
2264,2/22/2021,2021-D83 ,K88,0.3,0.8,0.36500000000000005
2265,2/22/2021,2021-D83 ,K88,0.6,0.4,0.26
2266,2/22/2021,2021-D83 ,H36,0.5,0.7,0.37
2267,2/22/2021,2021-D83 ,K88,0.5,0.6,0.305
2268,2/22/2021,2021-D83 ,K88,0.3,0.0,0.045
2269,2/22/2021,2021-D83 ,H36,0.8,0.1,0.32500000000000007
2270,2/22/2021,2021-D83 ,K88,1.2,1.3,1.565
2271,2/22/2021,2021-D83 ,K88,0.1,0.2,0.025000000000000005
2272,2/22/2021,2021-D83 ,Z99,0.8,0.5,0.44500000000000006
2273,2/22/2021,2021-D83 ,K88,0.9,0.3,0.45
2274,2/22/2021,2021-D83 ,K88,0.8,0.4,0.4000000000000001
2275,2/22/2021,2021-D83 ,Z99,0.4,1.0,0.5800000000000001
2276,2/22/2021,2021-D83 ,K88,0.8,0.5,0.44500000000000006
2277,2/22/2021,2021-D83 ,K88,0.1,0.4,0.08500000000000002
2278,2/22/2021,2021-D83 ,Z99,0.2,0.6,0.2
2279,2/22/2021,2021-D83 ,K88,0.3,0.4,0.125
2280,2/22/2021,2021-D83 ,K88,0.0,0.2,0.020000000000000004
2281,2/22/2021,2021-D83 ,Z99,0.4,0.2,0.10000000000000002
2282,2/22/2021,2021-D83 ,K88,0.2,1.0,0.52
2283,2/22/2021,2021-D83 ,K88,0.9,0.7,0.65
2284,2/22/2021,2021-D83 ,J95,0.3,0.5,0.16999999999999998
2285,2/22/2021,2021-D83 ,K88,0.7,1.6,1.5250000000000001
2286,2/22/2021,2021-D83 ,K88,0.9,0.2,0.42500000000000004
2287,2/22/2021,2021-D83 ,J95,0.0,0.3,0.045
2288,2/22/2021,2021-D83 ,K88,0.8,1.1,0.9250000000000002
2289,2/22/2021,2021-D83 ,K88,0.0,0.3,0.045
2290,2/22/2021,2021-D83 ,J95,0.1,0.4,0.08500000000000002
2291,2/22/2021,2021-D83 ,K88,1.5,0.5,1.25
2292,2/22/2021,2021-D83 ,K88,0.4,0.6,0.26
2293,2/22/2021,2021-D83 ,J95,0.1,0.1,0.010000000000000002
